Make,Model,Year,Sales,annual fuel consumption,annual fuel consumption (f2),T to charge120,T to charge240,mpg city,mpg city (f2),phev city gpm/100,city epm/100 ,co2,co2(f2),co2TailpipeAGpm,mpg comb,mpg comb(f2),combinedCD GPM/100,cylinders,displ,drive,fuelCost,fuelCostA08,fuelType,mpg highway,highwayA08,elec compumption kw/100m,LV,PV,id,trany,UCity,UHighway,VClass,year,youSaveSpend,evMotor (0 for non electric),mfrCode,charge240b,mpg City total,mpg Hwy total,mpg Comb total,MSRP Low,MSRP High
Mitsubishi,Eclipse Cross,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse Cross,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse Cross,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse Cross,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse Cross,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse Cross,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse Cross,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse Cross,2018,9485,12.67730769,0,0,0,25,0,0,0,338,-1,0,26,0,0,4,1.5,Front-Wheel Drive,1550,0,Gasoline,28,0,0,0,0,39921,Automatic,33.0773,42.2961,Small Sport Utility Vehicle 2WD,2018,-250,,MTX,0,25,28,26,35095,38795
Mitsubishi,Endeavor,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Endeavor,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Endeavor,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Endeavor,2003,32054,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,21,0,0,0,0,20213,Automatic,19.2397,29.6187,Sport Utility Vehicle - 2WD,2004,-6250,,,0,15,21,18,0,0
Mitsubishi,Endeavor,2004,22433,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,21,0,0,0,0,20213,Automatic,19.2397,29.6187,Sport Utility Vehicle - 2WD,2004,-6250,,,0,15,21,18,0,0
Mitsubishi,Endeavor,2005,20994,18.31166667,0,0,0,16,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,21,0,0,0,0,21329,Automatic,19.3,29.8,Sport Utility Vehicle - 2WD,2005,-6250,,,0,16,21,18,0,0
Mitsubishi,Endeavor,2006,14017,18.31166667,0,0,0,16,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,21,0,0,0,0,22440,Automatic,19.3792,29.4821,Sport Utility Vehicle - 2WD,2006,-6250,,,0,16,21,18,0,0
Mitsubishi,Endeavor,2007,11886,18.31166667,0,0,0,16,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,22,0,0,0,0,23392,Automatic,19.2949,29.9144,Sport Utility Vehicle - 2WD,2007,-6250,,,0,16,22,18,0,0
Mitsubishi,Endeavor,2008,5938,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,22,0,0,0,0,25002,Automatic,19.1432,29.9719,Sport Utility Vehicle - 2WD,2008,-6250,,,0,15,22,18,0,0
Mitsubishi,Endeavor,2009,3228,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,21,0,0,0,0,26148,Automatic,19.1021,29.8084,Sport Utility Vehicle - 2WD,2009,-6250,,,0,15,21,18,0,0
Mitsubishi,Endeavor,2010,4294,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,21,0,0,0,0,28775,Automatic,19.1033,29.8099,Sport Utility Vehicle - 2WD,2010,-6250,,,0,15,21,18,0,0
Mitsubishi,Endeavor,2011,9658,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,21,0,0,0,0,30497,Automatic,19.1025,29.8075,Sport Utility Vehicle - 2WD,2011,-6250,,,0,15,21,18,0,0
Mitsubishi,Endeavor,2012,501,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,21,0,0,0,0,30497,Automatic,19.1025,29.8075,Sport Utility Vehicle - 2WD,2011,-6250,,,0,15,21,18,0,0
Mitsubishi,Endeavor,2013,24,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,6,3.8,Front-Wheel Drive,2750,0,Gasoline,21,0,0,0,0,30497,Automatic,19.1025,29.8075,Sport Utility Vehicle - 2WD,2011,-6250,,,0,15,21,18,0,0
Mitsubishi,Endeavor,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Endeavor,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Endeavor,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Endeavor,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Endeavor,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi,Galant,2000,96452,15.69571429,0,0,0,19,0,0,0,423.1904762,-1,0,21,0,0,4,2.4,Front-Wheel Drive,1900,0,Gasoline,26,0,0,14,96,15940,Automatic,23.4596,35.5967,Midsize Cars,2000,-2000,,,0,19,26,21,0,0
